trip_id,asset_id,driver_id,trip_date,origin_country,origin_city,destination_country,destination_city,product_type,product_description,quantity_kg,quantity_units,client_name,client_type,planned_departure,actual_departure,planned_arrival,actual_arrival,distance_km,fuel_consumed_liters,trip_status,revenue_usd,trip_cost_usd,delay_hours,delay_reason
TRP-1912,AST-040,DRV-070,2025-02-05,Kenya,Nairobi,Kenya,Nakuru,Agricultural,Fresh produce,795,313,Electronics Hub Kenya,Retail,2025-02-05 04:00:54,2025-02-05 04:07:54,2025-02-05 16:32:02,2025-02-05 20:52:48,689,118.1,Completed,119.25,423.57,4.3,Vehicle maintenance issue
TRP-1913,AST-096,DRV-005,2024-08-15,Rwanda,Kigali,Rwanda,Kigali,Automotive,Car electronics,5342,925,BuildMart Uganda,Healthcare,2024-08-15 05:00:08,2024-08-15 04:58:08,2024-08-15 08:59:06,2024-08-15 09:20:55,127,23.2,Completed,1495.76,74.73,0,None
TRP-1914,AST-098,DRV-044,2024-05-31,Kenya,Nairobi,Rwanda,Butare,Agricultural,Tea leaves,2598,117,Beverage Distributors Kenya,E-commerce,2024-05-31 06:30:28,2024-05-31 06:59:28,2024-05-31 19:09:07,2024-05-31 19:14:52,728,133.9,Completed,389.7,490.81,0,None
TRP-1915,AST-085,DRV-113,2024-10-19,Tanzania,Mwanza,Tanzania,Dodoma,Electronics,Home appliances,4663,307,Retail Solutions Kenya,NGO,2024-10-19 05:15:51,2024-10-19 05:02:51,2024-10-19 21:46:25,2024-10-19 21:29:24,765,140.1,Completed,1632.05,553.87,0,None
TRP-1916,AST-058,DRV-077,2024-04-08,Rwanda,Cyangugu,Rwanda,Butare,Automotive,Car electronics,4211,665,BuildMart Uganda,Healthcare,2024-04-08 06:00:11,2024-04-08 05:46:11,2024-04-08 16:14:08,2024-04-08 20:05:15,519,82.5,Completed,1179.08,332.18,3.9,Vehicle maintenance issue
TRP-1917,AST-076,DRV-041,2024-11-20,Kenya,Nairobi,Kenya,Eldoret,Textiles,Bedding and linens,1261,337,Global Supply Kenya,Wholesale,2024-11-20 08:15:14,2024-11-20 08:17:14,2024-11-20 13:19:33,2024-11-20 14:10:02,291,51.5,Completed,277.42,190.92,0.8,Security checkpoint
TRP-1918,AST-024,DRV-032,2024-03-27,Tanzania,Mwanza,Tanzania,Mwanza,FMCG,Packaged foods and beverages,2209,491,Industrial Suppliers Kenya,Wholesale,2024-03-27 08:15:32,2024-03-27 08:37:32,2024-03-27 11:01:10,2024-03-27 10:37:27,69,10.9,Completed,552.25,49.45,0,None
TRP-1919,AST-105,DRV-043,2024-12-12,Uganda,Jinja,Uganda,Gulu,FMCG,Snacks and confectionery,6007,174,Construction Supplies Kenya,Manufacturing,2024-12-12 08:00:55,2024-12-12 08:45:55,2024-12-12 18:33:54,2024-12-12 18:55:12,597,119.2,Completed,1501.75,438.33,0,None
TRP-1920,AST-055,DRV-077,2024-12-22,Rwanda,Cyangugu,Rwanda,Butare,FMCG,Household cleaning items,1240,902,Industrial Suppliers Tanzania,E-commerce,2024-12-22 07:30:01,2024-12-22 07:27:01,2024-12-22 17:59:45,2024-12-22 17:36:56,566,87.4,Completed,310.0,319.23,0,None
TRP-1921,AST-108,DRV-116,2024-11-19,Uganda,Entebbe,Uganda,Gulu,Industrial,Manufacturing machinery,6490,146,Industrial Suppliers Tanzania,Retail,2024-11-19 05:45:14,2024-11-19 05:48:14,2024-11-19 11:53:16,2024-11-19 12:20:31,268,45.8,Completed,649.0,180.66,0,None
TRP-1922,AST-048,DRV-034,2024-07-07,Kenya,Mombasa,Tanzania,Mbeya,Electronics,Smartphones and tablets,3181,269,HealthCare Solutions Kenya,Wholesale,2024-07-07 05:45:48,2024-07-07 05:31:48,2024-07-07 22:25:02,2024-07-08 00:08:42,1096,174.9,Completed,1113.35,607.4,1.7,Road construction
TRP-1923,AST-018,DRV-029,2024-11-07,Kenya,Nairobi,Kenya,Eldoret,Automotive,Vehicle parts and accessories,984,452,Export Corp Ethiopia,Government,2024-11-07 04:30:45,2024-11-07 04:29:45,2024-11-07 13:28:59,2024-11-07 23:26:35,406,63.5,Completed,275.52,291.94,10.0,Driver rest period
TRP-1924,AST-008,DRV-031,2024-10-06,Uganda,Mbarara,Uganda,Jinja,Industrial,Processing equipment,5268,893,AgriExport Uganda,Healthcare,2024-10-06 06:30:53,2024-10-06 06:37:53,2024-10-06 22:17:46,2024-10-06 22:00:23,764,125.7,Completed,526.8,432.16,0,None
TRP-1925,AST-055,DRV-077,2025-01-26,Rwanda,Gisenyi,Rwanda,Cyangugu,Agricultural,Fresh produce,949,53,HealthCare Solutions Kenya,Wholesale,2025-01-26 08:00:05,2025-01-26 08:29:05,2025-01-26 21:19:24,2025-01-26 21:15:51,725,143.9,Completed,142.35,570.23,0,None
TRP-1926,AST-045,DRV-099,2024-03-20,Ethiopia,Mekele,Ethiopia,Gondar,Telecommunications,Mobile phones,5658,437,BuildMart Rwanda,Government,2024-03-20 05:00:23,2024-03-20 04:47:23,2024-03-20 13:25:14,2024-03-20 13:54:28,466,84.9,Completed,2263.2,315.19,0,None
TRP-1927,AST-094,DRV-138,2024-11-20,Tanzania,Mwanza,Tanzania,Mbeya,Electronics,Laptops and computers,3261,488,Agricultural Traders Uganda,Manufacturing,2024-11-20 05:00:47,2024-11-20 04:54:47,2024-11-20 19:07:19,2024-11-20 19:10:37,682,116.6,Completed,1141.35,439.38,0,None
TRP-1928,AST-063,DRV-133,2024-04-15,Tanzania,Mbeya,Tanzania,Mbeya,FMCG,Personal care products,705,764,Construction Supplies Kenya,Manufacturing,2024-04-15 04:30:27,2024-04-15 04:15:27,2024-04-15 06:50:19,2024-04-15 09:48:35,133,21.2,Completed,176.25,80.97,3.0,Border customs delay
TRP-1929,AST-098,DRV-044,2024-01-18,Kenya,Kisumu,Kenya,Kisumu,Textiles,Clothing and fabrics,5271,326,Supermart Kenya,Government,2024-01-18 06:00:08,2024-01-18 05:45:08,2024-01-18 08:33:22,2024-01-18 11:27:00,135,25.1,Completed,1159.62,78.91,2.9,Documentation issue
TRP-1930,AST-011,DRV-085,2024-07-03,Kenya,Kisumu,Kenya,Mombasa,Industrial,Processing equipment,924,169,Industrial Suppliers Tanzania,Retail,2024-07-03 05:00:19,2024-07-03 05:06:19,2024-07-03 13:29:51,2024-07-03 18:22:27,395,76.8,Completed,92.4,270.94,4.9,Driver rest period
TRP-1931,AST-017,DRV-089,2024-04-29,Kenya,Nairobi,Kenya,Kisumu,Pharmaceuticals,Diagnostic supplies,2797,302,Supermart Tanzania,Retail,2024-04-29 08:30:10,2024-04-29 08:48:10,2024-04-29 22:17:52,2024-04-29 21:51:30,622,121.6,Completed,3356.4,364.27,0,None
TRP-1932,AST-082,DRV-047,2024-12-22,Kenya,Nakuru,Kenya,Nakuru,Construction,Plumbing supplies,6234,1001,AutoParts Plus Uganda,Retail,2024-12-22 05:15:05,2024-12-22 05:24:05,2024-12-22 06:58:20,2024-12-22 08:32:07,73,11.5,Completed,748.08,43.71,1.6,Road construction
TRP-1933,AST-040,DRV-070,2025-01-18,Kenya,Eldoret,Kenya,Kisumu,Agricultural,Coffee beans,1148,802,AutoParts Plus Uganda,Government,2025-01-18 05:00:08,2025-01-18 05:12:08,2025-01-18 12:34:10,2025-01-18 14:33:11,476,92.8,Completed,172.2,320.36,2.0,Loading delay at origin
TRP-1934,AST-101,DRV-109,2024-08-27,Ethiopia,Addis Ababa,Uganda,Mbarara,FMCG,Household cleaning items,1693,1092,Construction Supplies Kenya,Manufacturing,2024-08-27 06:30:16,2024-08-27 06:36:16,2024-08-27 18:36:29,2024-08-27 18:49:34,572,92.5,Completed,423.25,335.75,0,None
TRP-1935,AST-019,DRV-071,2024-05-06,Kenya,Mombasa,Kenya,Mombasa,Pharmaceuticals,Surgical equipment,3645,1124,HealthCare Solutions Kenya,Wholesale,2024-05-06 05:00:31,2024-05-06 05:27:31,2024-05-06 07:27:12,2024-05-06 12:01:40,132,23.2,Completed,4374.0,76.94,4.6,Border customs delay
TRP-1936,AST-086,DRV-122,2024-02-24,Uganda,Jinja,Uganda,Jinja,Construction,Electrical fittings,4435,550,HealthCare Solutions Rwanda,Healthcare,2024-02-24 06:45:11,2024-02-24 06:38:11,2024-02-24 08:38:00,2024-02-24 10:58:31,87,17.1,Completed,532.2,48.67,2.3,Vehicle maintenance issue
TRP-1937,AST-049,DRV-103,2024-04-17,Kenya,Kisumu,Uganda,Kampala,Textiles,Bedding and linens,1297,1029,BuildMart Uganda,Healthcare,2024-04-17 06:30:59,2024-04-17 06:57:59,2024-04-17 13:24:04,2024-04-17 16:19:58,456,90.6,Completed,285.34,302.4,2.9,Loading delay at origin
TRP-1938,AST-026,DRV-040,2025-01-14,Tanzania,Dodoma,Tanzania,Dodoma,Industrial,Processing equipment,3879,875,Beverage Distributors Tanzania,NGO,2025-01-14 07:30:58,2025-01-14 07:19:58,2025-01-14 10:20:36,2025-01-14 12:43:31,125,20.2,Completed,387.9,75.03,2.4,Loading delay at origin
TRP-1939,AST-008,DRV-031,2024-03-26,Uganda,Entebbe,Uganda,Gulu,Telecommunications,Mobile phones,6728,281,Telecom Solutions Tanzania,E-commerce,2024-03-26 07:30:58,2024-03-26 07:18:58,2024-03-26 16:48:09,2024-03-26 19:04:00,489,77.3,Completed,2691.2,305.02,2.3,Border customs delay
TRP-1940,AST-035,DRV-015,2025-02-19,Uganda,Entebbe,Uganda,Jinja,Industrial,Industrial chemicals,1329,333,Industrial Suppliers Uganda,Manufacturing,2025-02-19 04:30:56,2025-02-19 04:29:56,2025-02-19 18:23:58,2025-02-19 18:50:58,765,135.5,Completed,132.9,540.54,0,None
TRP-1941,AST-051,DRV-098,2024-12-06,Kenya,Kisumu,Ethiopia,Bahir Dar,Beverages,Soft drinks,3238,279,Telecom Solutions Kenya,Wholesale,2024-12-06 08:30:22,2024-12-06 09:12:22,2024-12-07 14:31:55,2024-12-07 16:37:20,1479,260.4,Completed,582.84,792.63,2.1,Loading delay at origin
TRP-1942,AST-038,DRV-119,2024-04-10,Kenya,Kisumu,Ethiopia,Addis Ababa,Pharmaceuticals,Diagnostic supplies,3207,480,Supermart Tanzania,Retail,2024-04-10 06:30:43,2024-04-10 07:06:43,2024-04-10 19:09:47,2024-04-10 19:22:27,764,125.0,Completed,3848.4,479.27,0,None
TRP-1943,AST-079,DRV-036,2025-02-19,Tanzania,Mbeya,Tanzania,Dar es Salaam,Telecommunications,Mobile phones,1342,991,Telecom Solutions Tanzania,E-commerce,2025-02-19 07:30:11,2025-02-19 07:55:11,2025-02-19 12:37:14,2025-02-19 16:34:11,269,49.9,Completed,536.8,161.95,3.9,Client unavailable
TRP-1944,AST-053,DRV-080,2024-05-21,Ethiopia,Gondar,Ethiopia,Dire Dawa,Automotive,Car electronics,3946,636,Fashion Retail Kenya,E-commerce,2024-05-21 07:45:18,2024-05-21 07:37:18,2024-05-21 23:00:06,2024-05-22 03:06:22,751,122.9,Completed,1104.88,496.06,4.1,Border customs delay
TRP-1945,AST-024,DRV-032,2024-05-31,Tanzania,Mbeya,Tanzania,Mbeya,Textiles,Footwear,4029,531,Supermart Kenya,Government,2024-05-31 04:00:59,2024-05-31 04:05:59,2024-05-31 07:06:09,2024-05-31 06:43:24,132,24.8,Completed,886.38,88.44,0,None
TRP-1946,AST-051,DRV-098,2024-11-20,Kenya,Nakuru,Kenya,Nairobi,Beverages,Soft drinks,6429,955,AutoParts Plus Rwanda,NGO,2024-11-20 06:30:44,2024-11-20 06:36:44,2024-11-20 11:08:14,2024-11-20 12:31:44,256,41.5,Completed,1157.22,137.65,1.4,Loading delay at origin
TRP-1947,AST-084,DRV-133,2024-03-29,Tanzania,Dar es Salaam,Tanzania,Mbeya,Telecommunications,Cables and accessories,7582,310,AgriExport Kenya,NGO,2024-03-29 06:30:44,2024-03-29 06:36:44,2024-03-29 11:57:24,2024-03-29 15:56:56,253,46.6,Completed,3032.8,161.02,4.0,Border customs delay
TRP-1948,AST-024,DRV-032,2024-03-20,Tanzania,Mwanza,Rwanda,Butare,Beverages,Alcoholic beverages,4203,326,Global Supply Kenya,Wholesale,2024-03-20 05:15:07,2024-03-20 05:03:07,2024-03-20 13:07:18,2024-03-20 13:31:34,448,79.9,Completed,756.54,274.9,0,None
TRP-1949,AST-053,DRV-080,2024-03-21,Ethiopia,Addis Ababa,Rwanda,Ruhengeri,Electronics,Audio equipment,5418,949,PharmaCare Kenya,Government,2024-03-21 04:00:47,2024-03-21 04:21:47,2024-03-22 02:26:03,2024-03-22 02:40:08,1165,211.3,Completed,1896.3,879.4,0,None
TRP-1950,AST-075,DRV-101,2024-04-09,Kenya,Nairobi,Kenya,Kisumu,Electronics,Audio equipment,3745,282,Construction Supplies Kenya,Manufacturing,2024-04-09 08:30:50,2024-04-09 08:32:50,2024-04-09 21:06:40,2024-04-09 21:11:30,753,139.5,Completed,1310.75,509.52,0,None
TRP-1951,AST-080,DRV-129,2025-02-13,Rwanda,Butare,Rwanda,Cyangugu,Automotive,Car electronics,562,659,BuildMart Kenya,NGO,2025-02-13 05:15:37,2025-02-13 06:00:37,2025-02-13 16:44:39,2025-02-13 16:56:27,621,99.4,Completed,157.36,389.82,0,None
TRP-1952,AST-071,DRV-125,2024-08-30,Rwanda,Cyangugu,Rwanda,Gisenyi,Telecommunications,SIM cards,3135,215,AgriExport Kenya,NGO,2024-08-30 06:15:24,2024-08-30 06:11:24,2024-08-30 15:24:14,2024-08-30 16:50:16,416,67.3,Completed,1254.0,244.32,1.4,Road construction
TRP-1953,AST-098,DRV-044,2024-03-27,Kenya,Nakuru,Kenya,Eldoret,Construction,Steel and metal products,3875,1046,Electronics Hub Tanzania,NGO,2024-03-27 08:45:33,2024-03-27 08:32:33,2024-03-27 16:48:30,2024-03-27 17:11:42,368,61.7,Completed,465.0,235.83,0,None
TRP-1954,AST-020,DRV-104,2024-04-19,Rwanda,Cyangugu,Rwanda,Kigali,FMCG,Personal care products,5308,766,BuildMart Kenya,NGO,2024-04-19 05:15:04,2024-04-19 05:33:04,2024-04-19 19:54:32,2024-04-19 19:33:25,794,139.3,Completed,1327.0,462.27,0,None
TRP-1955,AST-103,DRV-125,2025-02-11,Rwanda,Ruhengeri,Rwanda,Butare,Textiles,Footwear,6860,1174,PharmaCare Kenya,Government,2025-02-11 04:30:18,2025-02-11 05:09:18,2025-02-11 18:02:12,2025-02-11 17:57:17,619,110.7,Completed,1509.2,383.39,0,None
TRP-1956,AST-007,DRV-053,2024-06-08,Tanzania,Mwanza,Tanzania,Mbeya,Industrial,Processing equipment,3290,297,Telecom Solutions Uganda,NGO,2024-06-08 04:45:32,2024-06-08 05:09:32,2024-06-08 16:57:04,2024-06-08 16:31:26,590,113.0,Completed,329.0,383.66,0,None
TRP-1957,AST-044,DRV-001,2025-01-23,Uganda,Jinja,Uganda,Kampala,Industrial,Manufacturing machinery,3099,1052,Supermart Kenya,Healthcare,2025-01-23 05:45:39,2025-01-23 05:59:39,2025-01-23 10:59:23,2025-01-23 21:13:04,233,37.3,Completed,309.9,138.33,10.2,Driver rest period
TRP-1958,AST-017,DRV-089,2024-04-05,Kenya,Kisumu,Ethiopia,Addis Ababa,Textiles,Footwear,2606,114,Agricultural Traders Ethiopia,Wholesale,2024-04-05 07:15:03,2024-04-05 07:11:03,2024-04-06 03:46:45,2024-04-06 03:21:01,1055,203.9,Completed,573.32,718.38,0,None
TRP-1959,AST-046,DRV-117,2024-02-28,Kenya,Mombasa,Kenya,Mombasa,Industrial,Manufacturing machinery,4620,646,Retail Solutions Tanzania,NGO,2024-02-28 05:15:34,2024-02-28 05:56:34,2024-02-28 07:40:26,2024-02-28 08:48:35,147,25.2,Completed,462.0,102.18,1.1,Unloading delay at destination
TRP-1960,AST-079,DRV-036,2024-07-18,Tanzania,Arusha,Tanzania,Mwanza,Pharmaceuticals,Surgical equipment,1541,1116,Electronics Hub Tanzania,Retail,2024-07-18 07:45:15,2024-07-18 07:30:15,2024-07-18 15:42:33,2024-07-18 16:29:31,441,76.4,Completed,1849.2,311.61,0.8,Security checkpoint
TRP-1961,AST-048,DRV-034,2024-08-29,Kenya,Nairobi,Kenya,Eldoret,Pharmaceuticals,Diagnostic supplies,6394,833,Electronics Hub Tanzania,Retail,2024-08-29 08:00:49,2024-08-29 08:15:49,2024-08-29 12:02:46,2024-08-29 12:50:02,224,42.4,Completed,7672.8,164.68,0.8,Traffic congestion
TRP-1962,AST-003,DRV-105,2024-01-07,Kenya,Nakuru,Kenya,Nairobi,Textiles,Fashion accessories,4521,1197,Construction Supplies Uganda,E-commerce,2024-01-07 05:45:28,2024-01-07 06:21:28,2024-01-07 14:44:56,2024-01-07 14:27:53,440,77.1,Completed,994.62,250.43,0,None
TRP-1963,AST-075,DRV-101,2025-02-27,Kenya,Mombasa,Kenya,Nakuru,Telecommunications,Cables and accessories,3497,582,Trade Partners Kenya,Manufacturing,2025-02-27 07:15:25,2025-02-27 07:39:25,2025-02-27 21:10:15,2025-02-27 21:36:39,710,116.5,Completed,1398.8,455.75,0,None
TRP-1964,AST-076,DRV-041,2024-03-13,Kenya,Nakuru,Kenya,Eldoret,FMCG,Household cleaning items,1151,264,Retail Solutions Ethiopia,E-commerce,2024-03-13 04:00:50,2024-03-13 04:22:50,2024-03-13 15:08:11,2024-03-13 16:43:42,626,122.9,Completed,287.75,362.02,1.6,Unloading delay at destination
TRP-1965,AST-079,DRV-036,2024-07-20,Tanzania,Arusha,Rwanda,Butare,Pharmaceuticals,Diagnostic supplies,1297,580,Industrial Suppliers Kenya,Manufacturing,2024-07-20 07:15:39,2024-07-20 07:51:39,2024-07-21 06:49:30,2024-07-21 06:48:33,1198,227.0,Completed,1556.4,833.62,0,None
TRP-1966,AST-107,DRV-004,2024-06-27,Kenya,Nairobi,Ethiopia,Bahir Dar,Industrial,Industrial chemicals,3125,956,AgriExport Uganda,Healthcare,2024-06-27 04:00:09,2024-06-27 04:30:09,2024-06-27 23:03:57,2024-06-27 23:20:48,1140,223.4,Completed,312.5,701.34,0,None
TRP-1967,AST-090,DRV-027,2025-01-31,Rwanda,Gisenyi,Tanzania,Mwanza,Industrial,Processing equipment,6066,59,Trade Partners Rwanda,Healthcare,2025-01-31 06:15:59,2025-01-31 06:41:59,2025-02-01 02:55:53,2025-02-01 03:20:17,1350,236.1,Completed,606.6,782.68,0,None
TRP-1968,AST-101,DRV-109,2024-02-13,Ethiopia,Dire Dawa,Ethiopia,Gondar,Pharmaceuticals,Prescription medications,993,228,Retail Solutions Ethiopia,Wholesale,2024-02-13 07:30:33,2024-02-13 08:14:33,2024-02-13 16:55:06,2024-02-13 17:21:20,469,83.0,Completed,1191.6,338.1,0,None
TRP-1969,AST-088,DRV-049,2024-06-23,Ethiopia,Gondar,Rwanda,Gisenyi,Construction,Cement and building materials,4035,894,Retail Solutions Kenya,Manufacturing,2024-06-23 04:15:23,2024-06-23 04:08:23,2024-06-24 02:59:42,2024-06-24 03:04:01,1231,210.1,Completed,484.2,840.68,0,None
TRP-1970,AST-115,DRV-054,2024-05-28,Tanzania,Dar es Salaam,Uganda,Jinja,Pharmaceuticals,Surgical equipment,669,906,Industrial Suppliers Kenya,Manufacturing,2024-05-28 05:00:15,2024-05-28 05:16:15,2024-05-29 01:56:34,2024-05-29 03:14:19,1280,245.3,Completed,802.8,915.53,1.3,Road construction
TRP-1971,AST-029,DRV-105,2024-03-08,Kenya,Eldoret,Uganda,Mbarara,FMCG,Packaged foods and beverages,3516,958,Construction Supplies Kenya,Government,2024-03-08 07:30:34,2024-03-08 07:21:34,2024-03-08 20:49:57,2024-03-08 20:41:53,612,114.3,Completed,879.0,341.74,0,None
TRP-1972,AST-098,DRV-044,2025-01-11,Kenya,Nakuru,Kenya,Kisumu,Construction,Steel and metal products,3557,229,Trade Partners Kenya,Manufacturing,2025-01-11 07:15:33,2025-01-11 07:43:33,2025-01-11 18:08:59,2025-01-11 21:04:33,525,88.9,Completed,426.84,391.28,2.9,Loading delay at origin
TRP-1973,AST-119,DRV-022,2024-07-13,Ethiopia,Dire Dawa,Uganda,Gulu,FMCG,Household cleaning items,5180,482,Construction Supplies Kenya,Government,2024-07-13 05:30:57,2024-07-13 05:34:57,2024-07-14 09:34:46,2024-07-14 09:39:04,1436,275.6,Completed,1295.0,826.57,0,None
TRP-1974,AST-026,DRV-040,2024-10-03,Tanzania,Mbeya,Rwanda,Gisenyi,Telecommunications,Mobile phones,4538,671,Industrial Suppliers Kenya,Wholesale,2024-10-03 04:45:26,2024-10-03 05:06:26,2024-10-04 07:36:35,2024-10-04 07:37:26,1343,261.9,Completed,1815.2,874.75,0,None
TRP-1975,AST-015,DRV-116,2024-05-30,Uganda,Kampala,Rwanda,Butare,Automotive,Motor oils and lubricants,4678,494,Telecom Solutions Uganda,Government,2024-05-30 04:15:59,2024-05-30 04:26:59,2024-05-31 01:46:33,2024-05-31 01:21:28,1288,250.1,Completed,1309.84,830.55,0,None
TRP-1976,AST-010,DRV-030,2024-05-03,Tanzania,Dar es Salaam,Tanzania,Mwanza,Automotive,Car electronics,4250,1070,AutoParts Plus Rwanda,NGO,2024-05-03 07:00:50,2024-05-03 07:11:50,2024-05-03 15:15:31,2024-05-03 15:43:19,465,74.9,Completed,1190.0,275.48,0,None
TRP-1977,AST-019,DRV-071,2024-09-27,Kenya,Nairobi,Kenya,Nakuru,Industrial,Processing equipment,4995,922,Supermart Kenya,Healthcare,2024-09-27 04:30:23,2024-09-27 04:20:23,2024-09-27 10:30:02,2024-09-27 10:03:57,344,56.1,Completed,499.5,198.22,0,None
TRP-1978,AST-053,DRV-080,2024-08-15,Ethiopia,Gondar,Ethiopia,Bahir Dar,Automotive,Motor oils and lubricants,5636,79,HealthCare Solutions Kenya,Wholesale,2024-08-15 08:15:45,2024-08-15 08:40:45,2024-08-15 14:10:51,2024-08-15 14:08:02,319,58.0,Completed,1578.08,195.79,0,None
TRP-1979,AST-076,DRV-041,2024-02-22,Kenya,Mombasa,Kenya,Kisumu,Electronics,Laptops and computers,1114,307,AgriExport Uganda,E-commerce,2024-02-22 06:30:05,2024-02-22 06:37:05,2024-02-22 18:05:15,2024-02-22 17:38:42,688,126.4,Completed,389.9,416.87,0,None
TRP-1980,AST-110,DRV-028,2024-12-03,Uganda,Gulu,Uganda,Kampala,Agricultural,Fresh produce,5631,378,FoodDistributors Kenya,Wholesale,2024-12-03 05:15:01,2024-12-03 05:07:01,2024-12-03 18:40:20,2024-12-03 18:35:59,735,127.4,Completed,844.65,533.97,0,None
TRP-1981,AST-087,DRV-002,2024-04-13,Tanzania,Arusha,Tanzania,Dar es Salaam,Industrial,Processing equipment,4550,556,Agricultural Traders Uganda,Manufacturing,2024-04-13 08:45:06,2024-04-13 09:15:06,2024-04-13 17:25:48,2024-04-13 18:37:39,570,105.5,Completed,455.0,359.39,1.2,Security checkpoint
TRP-1982,AST-041,DRV-044,2024-08-03,Kenya,Nakuru,Kenya,Nakuru,FMCG,Snacks and confectionery,6496,484,Retail Solutions Ethiopia,E-commerce,2024-08-03 08:30:16,2024-08-03 08:37:16,2024-08-03 11:22:34,2024-08-03 11:40:58,93,16.5,Completed,1624.0,61.95,0,None
TRP-1983,AST-097,DRV-130,2024-09-14,Kenya,Kisumu,Kenya,Mombasa,Electronics,Audio equipment,3439,1116,Construction Supplies Kenya,Manufacturing,2024-09-14 06:00:56,2024-09-14 06:13:56,2024-09-14 14:15:45,2024-09-14 14:22:43,533,83.7,Completed,1203.65,358.1,0,None
TRP-1984,AST-049,DRV-103,2024-12-26,Kenya,Nairobi,Kenya,Kisumu,Electronics,Audio equipment,1502,847,Fashion Retail Kenya,E-commerce,2024-12-26 05:30:19,2024-12-26 05:46:19,2024-12-26 14:30:08,2024-12-26 16:48:30,518,86.3,Completed,525.7,343.03,2.3,Documentation issue
TRP-1985,AST-049,DRV-103,2025-02-08,Kenya,Kisumu,Ethiopia,Gondar,Agricultural,Coffee beans,1448,954,Global Supply Kenya,NGO,2025-02-08 06:00:06,2025-02-08 06:27:06,2025-02-09 02:00:09,2025-02-09 06:37:29,1400,227.6,Completed,217.2,786.73,4.6,Client unavailable
TRP-1986,AST-007,DRV-053,2024-05-24,Tanzania,Mwanza,Tanzania,Dodoma,FMCG,Household cleaning items,3862,292,Construction Supplies Kenya,Manufacturing,2024-05-24 07:00:29,2024-05-24 07:17:29,2024-05-24 13:01:26,2024-05-24 14:57:17,264,48.2,Completed,965.5,159.11,1.9,Fuel shortage
TRP-1987,AST-037,DRV-101,2024-01-15,Kenya,Kisumu,Kenya,Nairobi,Textiles,Fashion accessories,1688,411,Electronics Hub Tanzania,Retail,2024-01-15 04:30:33,2024-01-15 04:38:33,2024-01-15 17:50:44,2024-01-15 17:32:00,785,132.4,Completed,371.36,555.21,0,None
TRP-1988,AST-024,DRV-032,2024-09-10,Tanzania,Arusha,Tanzania,Mbeya,Textiles,Footwear,3699,524,Supermart Kenya,Government,2024-09-10 05:30:30,2024-09-10 06:11:30,2024-09-10 12:46:51,2024-09-10 12:19:22,415,68.4,Completed,813.78,283.8,0,None
TRP-1989,AST-089,DRV-007,2024-10-13,Kenya,Mombasa,Kenya,Nakuru,Electronics,Audio equipment,5781,571,Fashion Retail Tanzania,Healthcare,2024-10-13 04:15:11,2024-10-13 04:23:11,2024-10-13 17:05:55,2024-10-13 19:57:11,795,153.5,Completed,2023.35,522.05,2.9,Road construction
TRP-1990,AST-018,DRV-029,2024-11-16,Kenya,Mombasa,Tanzania,Dodoma,FMCG,Personal care products,1244,1138,BuildMart Kenya,NGO,2024-11-16 07:00:47,2024-11-16 07:41:47,2024-11-16 17:40:36,2024-11-16 18:08:17,588,115.3,Completed,311.0,401.1,0,None
TRP-1991,AST-019,DRV-071,2024-11-21,Kenya,Nairobi,Kenya,Nairobi,Telecommunications,Mobile phones,3526,1159,HealthCare Solutions Kenya,E-commerce,2024-11-21 07:45:12,2024-11-21 08:28:12,2024-11-21 10:53:38,2024-11-21 12:11:13,80,14.1,Completed,1410.4,48.49,1.3,Security checkpoint
TRP-1992,AST-097,DRV-130,2024-07-02,Kenya,Nairobi,Uganda,Jinja,Textiles,Fashion accessories,3580,1121,Agricultural Traders Ethiopia,Wholesale,2024-07-02 08:45:14,2024-07-02 08:40:14,2024-07-03 01:46:30,2024-07-03 01:30:24,909,150.2,Completed,787.6,522.65,0,None
TRP-1993,AST-115,DRV-054,2024-04-25,Tanzania,Arusha,Tanzania,Arusha,Construction,Cement and building materials,608,98,Trade Partners Kenya,Manufacturing,2024-04-25 06:45:36,2024-04-25 06:38:36,2024-04-25 10:30:16,2024-04-25 10:37:09,129,24.1,Completed,72.96,94.67,0,None
TRP-1994,AST-049,DRV-103,2024-02-15,Kenya,Nakuru,Kenya,Mombasa,Telecommunications,Network equipment,1033,705,FoodDistributors Kenya,Wholesale,2024-02-15 08:00:38,2024-02-15 08:39:38,2024-02-15 18:31:20,2024-02-15 18:24:48,502,84.7,Completed,413.2,293.84,0,None
TRP-1995,AST-079,DRV-036,2024-10-12,Tanzania,Arusha,Kenya,Nairobi,Electronics,Smartphones and tablets,1375,685,Electronics Hub Uganda,Retail,2024-10-12 08:30:13,2024-10-12 08:46:13,2024-10-12 23:43:40,2024-10-12 23:17:05,1031,199.9,Completed,481.25,735.4,0,None
TRP-1996,AST-088,DRV-049,2024-08-26,Ethiopia,Dire Dawa,Ethiopia,Gondar,Beverages,Alcoholic beverages,4990,161,Global Supply Kenya,Wholesale,2024-08-26 06:15:24,2024-08-26 06:36:24,2024-08-26 16:55:26,2024-08-26 16:36:00,552,91.4,Completed,898.2,284.0,0,None
